users,precision,recall,mape,commonResto
SCnx1kUDPKszQCWZFma7Ug,0.0,0.0,1.0,0
f_-0PP72bmHQBIMj3K7Dgg,0.0,0.0,1.0,0
wvj0sga8EDk-_KpRDJk1Hg,0.04,0.07692307692307693,0.9230769230769231,1
dn56tvnl3NIWcAE5-r-oJw,0.0,0.0,NaN,0
Vc0SrTF60u0uAI1OgGSPsw,0.0,0.0,NaN,0
EyVtVVwWmijNMJqBGQlv3Q,0.0,0.0,1.0,0
SJD_u3QhXCxKYCtWO3J8aw,0.0,0.0,1.0,0
w2xk1bTBRz7mbusDqz-HdA,0.04,0.16666666666666666,0.8333333333333334,1
_A8CO1V40LPIkXqE-LTYTg,0.0,0.0,1.0,0
iL3YaRr3jgy8RjwWwZ6SJg,0.0,0.0,1.0,0
Oxe8DXjBOi6C-cR2w64zOg,0.0,0.0,NaN,0
65yB0ydGXOZ_-T6J_GbKfw,0.0,0.0,1.0,0
wR1EM6cKTaeT6Av2rA0Edw,0.0,0.0,NaN,0
lokga8I4TNJLS5moy-HT7g,0.0,0.0,NaN,0
o0Skl5T1S74TRkStrW2K8g,0.04,0.0625,0.9375,1
2xVrxhQJUBmOyG4ML77XKw,0.0,0.0,NaN,0
KgJdBWS3ReP6TVhYWJRKmg,0.0,0.0,1.0,0
87-KPVeEqoMpPez8d26jKg,0.0,0.0,1.0,0
hqR5n69QsibHPNJaav5xkA,0.0,0.0,NaN,0
syQQ4lhCqKl12Uc30vPbBQ,0.0,0.0,NaN,0
aDD3a04CnQqMiLsYzeHZ-w,0.04,0.041666666666666664,0.9583333333333334,1
-_2h2cJlBOWAYrfplMU-Cg,0.0,0.0,1.0,0
X9GBGAye3NVCwLsN07RLrA,0.0,0.0,NaN,0
lbOMcwVrr8xMlCcENw2FKw,0.0,0.0,1.0,0
H93EsZIkTfgZ4TjSM_9jUw,0.08,0.1111111111111111,0.8888888888888888,2
qt1b6zXExL-uoJGRRouQYw,0.0,0.0,NaN,0
uGe2SkX3qd6WOfcvcVm9sw,0.0,0.0,1.0,0
foCj2hDfH84WGwglfAbDVA,0.0,0.0,1.0,0
j9mqr1_BHBj9t_pNdiDd8g,0.0,0.0,1.0,0
0w03V5AjlO_EHnRRorlLFQ,0.04,0.25,0.75,1
pqKLdPXMFk7lfajQPxM_6w,0.0,0.0,1.0,0
G-9ujgKmc1J2k7HSqXszsw,0.0,0.0,NaN,0
Lpd_KwKocq8eDapUa4E_SQ,0.08,0.125,0.875,2
rrCvRjWHB0joS557FsWTog,0.0,0.0,NaN,0
Fw8Lj7q7DqTh-m3hGtXoiw,0.0,0.0,1.0,0
MkFySOILZ4yhADa-0tZWZw,0.0,0.0,1.0,0
hJYxiQ3hTg5j3l0HwezI9w,0.0,0.0,1.0,0
dmXpg_unok3cL3eW3RI0fA,0.0,0.0,1.0,0
ZA1OT-PIZwz2kdHDA6mShw,0.0,0.0,NaN,0
xsvmvNG98EL3XmpCABtSGA,0.0,0.0,1.0,0
qntY0ozRmYOzaIaDDyc_6Q,0.04,0.07692307692307693,0.9230769230769231,1
mKGo-8bNq4TII-KMhULFOg,0.0,0.0,1.0,0
tB9OkV99M38oKg9gdy_hdQ,0.0,0.0,1.0,0
pMefTWo6gMdx8WhYSA2u3w,0.0,0.0,1.0,0
MycctOER5yZtixDL64Bz8g,0.0,0.0,NaN,0
Kjh1SBVHyjM-CzN_A5c6kQ,0.0,0.0,1.0,0
7OURjtceW40mhpRX9P2dDg,0.0,0.0,NaN,0
cIygVLsJCN6xT591Zj1zWA,0.0,0.0,1.0,0
-pXs08gJq9ExIk275YLvPg,0.0,0.0,NaN,0
s_O0OT87KZ03Sute-xNIyA,0.0,0.0,1.0,0
Ufw2jb2JCJELgCkxG5YdSQ,0.0,0.0,1.0,0
y05H_1uQhO4frLTJ5_tGCQ,0.0,0.0,1.0,0
XHP6Kvw0UxekKpRPJjF77Q,0.0,0.0,1.0,0
z6qIyc-_oIbgDWAembZ04w,0.04,0.05,0.95,1
ndQnATo5vJ-x4YCIVOUAFQ,0.04,0.06666666666666667,0.9333333333333333,1
fP_BHT5kAytx1k0H2Erg2A,0.12,0.1111111111111111,0.8888888888888888,3
gg3dtBcR3TShNxcD_570Bg,0.0,0.0,1.0,0
tU94-C1zpBsfGFvpsJJr2w,0.0,0.0,1.0,0
4RlbldVNFjekCgE50m2CGw,0.0,0.0,1.0,0
gx9FnHE39rXTEeRx5Fb8wg,0.0,0.0,1.0,0
FREeRQtjdJU83AFtdETBBw,0.0,0.0,1.0,0
oXvYpri1ofscaiEqmCjknA,0.0,0.0,1.0,0
zsna_iioQVRKVNn3NLUjMA,0.0,0.0,1.0,0
mQ_ipH4p_sopQIbxYdoM5w,0.0,0.0,1.0,0
uE57WYH3ypVdI3pzjqY8sg,0.0,0.0,NaN,0
R1PCyy2n0NLWr1NlTz4fmQ,0.0,0.0,1.0,0
LZoZfNY8HNlIqJlNqeYVmw,0.08,0.2222222222222222,0.7777777777777778,2
izdAXYjPdwaztxuT6C7GvQ,0.04,0.1111111111111111,0.8888888888888888,1
EApzjWbLY-s0VKh5BwcR6Q,0.0,0.0,NaN,0
S9no6froaqeisNKc5STyPA,0.0,0.0,1.0,0
LynQaiz-fSMPFfUwDoUjLQ,0.04,0.06666666666666667,0.9333333333333333,1
qWOarY5fsrVi2zdWmk30QA,0.0,0.0,1.0,0
Tq95R-E8w4zqXVt6ntFBCw,0.04,0.25,0.75,1
pF1k48uCdLv3clPQXp0d7A,0.0,0.0,1.0,0
3yMtpQ_wV4ZGg6E69uE1PQ,0.0,0.0,1.0,0
1pzP58PeWictHQzctMU0nQ,0.04,0.25,0.75,1
crsofThakzXFjJLr9q1mWQ,0.0,0.0,1.0,0
LQG9wFTmscbAATp8QWj1hg,0.0,0.0,NaN,0
6zsuSuLEwhUNHEWSDJqt-Q,0.0,0.0,1.0,0
clmrlflES5HrXS-gl_YmrQ,0.0,0.0,1.0,0
wL1-nb9MQrJFQXqpZsO5mg,0.0,0.0,1.0,0
2dcRdQ3brGjwi7UKBIwQ_w,0.0,0.0,1.0,0
Tj-6FX0ZnqHEZYO9iFSD4w,0.0,0.0,NaN,0
T2CxKpjXj3Ln2r_wTB0RLg,0.0,0.0,NaN,0
kP2U1s_sjQfHO9grxiyDTA,0.0,0.0,NaN,0
oyYyKhAZ_R93ZRieGkzA4w,0.0,0.0,1.0,0
C97XNBgGjiSUChUSPloYlQ,0.0,0.0,NaN,0
t2O6rs4fZeY9o6ZY52RyJA,0.0,0.0,1.0,0
QhgaxRYFz8o31mUf9E_nhg,0.08,0.16666666666666666,0.8333333333333334,2
7-hnpyNLzuHo00jUhCxTng,0.0,0.0,1.0,0
AlXx0P-OhUylep0jNi773g,0.0,0.0,NaN,0
1tVRQliYQ_Xw4YGy52njwg,0.04,0.05555555555555555,0.9444444444444444,1
hVtO4OFSKuG-RYBXmnVRWA,0.0,0.0,1.0,0
ukp5bUGNcvl2OWU5CPG7fw,0.0,0.0,1.0,0
yzwOcVyWuXQpmDlPXWw0Mw,0.04,0.125,0.875,1
iwDP-y8NJG3Vem2z242LDg,0.0,0.0,NaN,0
RfbGhtHdujNLwVlLG6TqpA,0.0,0.0,1.0,0
zPmSHgYVv3-izp6wIQ8ylA,0.04,0.25,0.75,1
m5b84-nPPVNLlDtZyVGZ3w,0.0,0.0,1.0,0
oLLYmkej2TMHaTbudug5eA,0.0,0.0,1.0,0
VJfwxCxtLSyCQw6JGL-LZQ,0.0,0.0,NaN,0
RsaPge_6kU2UtJgb7drYag,0.0,0.0,NaN,0
c3DfRslN9pM-34shCBYpzA,0.0,0.0,NaN,0
J4ZLNtDFRMN5lCwvFs9zww,0.0,0.0,NaN,0
ej9bxWKU1yX60oO_COJvrg,0.04,0.09090909090909091,0.9090909090909091,1
02AOwJB1g9ETIDGZznyuAw,0.0,0.0,1.0,0
9W73B44Iw8WslrTNB2CdCg,0.0,0.0,1.0,0
26WgdHfEjWj4BrN-cUNhVw,0.0,0.0,1.0,0
OJjvtxurWoZ4ZNfEVOgSMg,0.0,0.0,NaN,0
kw-YtOKPXrRB2a9wRZlmzQ,0.04,0.02702702702702703,0.972972972972973,1
BsARs-RfJUj5r-TaVxUVVw,0.0,0.0,NaN,0
VZx_Tqu2WPgL5-A4mViyJQ,0.0,0.0,NaN,0
NgSpXzlEm4soUWQbqykUzw,0.0,0.0,NaN,0
MtV1QuQNILQefwWVK-Q-zA,0.0,0.0,1.0,0
mwi6OSsC4fdTc7E-LHc0SQ,0.08,0.08333333333333333,0.9166666666666666,2
EYl9YolYM7ciJy1N4xJSfA,0.0,0.0,1.0,0
FFFeLM5rk29RZn6FmGlHYQ,0.0,0.0,1.0,0
OucFS92pVsGBwzELoBnWvA,0.04,0.08333333333333333,0.9166666666666666,1
GqLTKz0YsSkX-DTc9oHrBg,0.0,0.0,1.0,0
ldS3GeShxTm4Kk2WS3jnHQ,0.0,0.0,1.0,0
qIIWAMJ_LwlJi0fntUpsjg,0.04,0.06666666666666667,0.9333333333333333,1
mKemb3MpSyUbsVUVSmI5tg,0.0,0.0,NaN,0
k6AIp3UhjeTErmR2NZUFYQ,0.0,0.0,1.0,0
buv4fFmsJhDfFWvOgUWxtw,0.0,0.0,1.0,0
ptojgtC68cA31QgNkuRSKg,0.0,0.0,NaN,0
utjGh0V0XweisHuHM6Wn3Q,0.0,0.0,1.0,0
_t3BJzyGaqr9mcDazYiYAQ,0.0,0.0,1.0,0
cMJRdrRMg2C9oHusZcuJtg,0.0,0.0,1.0,0
K9zRgj5QtrBEChp0zX7j6A,0.0,0.0,1.0,0
MylxjEKiTeaWb-GAaPA-zA,0.0,0.0,1.0,0
kTqXgitsshgBE3UWJR_dbg,0.0,0.0,1.0,0
AOyx5wLOfgYBKoZ6v7SHlA,0.04,0.037037037037037035,0.9629629629629629,1
XrYTMhY9YJvzX2pMepIz7A,0.08,0.06896551724137931,0.9310344827586207,2
Ic48xSpFI6L9-0J4k6oaVQ,0.0,0.0,NaN,0
AgWz3sUCZawYG_szu7Bx3A,0.0,0.0,1.0,0
V7BwgPV9st-7coMmHh7rWQ,0.0,0.0,1.0,0
2e5V6M4GNufEnbGJpVdCjw,0.04,0.3333333333333333,0.6666666666666666,1
OmBHPdD3UhTeO3UHq6kBjA,0.04,0.05555555555555555,0.9444444444444444,1
EK8MTw_sYvMssXvyux7VgQ,0.0,0.0,NaN,0
Z4-V0hc51oxUdULWJOufeg,0.0,0.0,1.0,0
RrLRd9M2Q6iYCNnKMZsdtw,0.0,0.0,NaN,0
X2HzPyMzRFDNYDgUZ8vvAg,0.0,0.0,1.0,0
O3q-nwYZykMmacxjru01Zg,0.08,0.020618556701030927,0.979381443298969,2
vbvGTfxCNPU0Owja1h-_MQ,0.0,0.0,1.0,0
mb_8jXannipO5T5V5kGXiQ,0.0,0.0,1.0,0
SAdffUxscHOEygtbQqREIA,0.04,0.07692307692307693,0.9230769230769231,1
Q0DVYlBYH6EDMsJNZWQLqw,0.0,0.0,NaN,0
yf9vbRUlmMv0IzXk57Tbdg,0.0,0.0,NaN,0
kq_zpj1dOIsiU7mExBwilA,0.0,0.0,NaN,0
MHd8KD_H3oCcITOg1K2q_g,0.0,0.0,NaN,0
Vqp0dpug9Db-kFHO3PkAaQ,0.08,0.058823529411764705,0.9411764705882353,2
3qMeM2IZP1L_E-aI08-0xw,0.0,0.0,1.0,0
KBh4r16e9Grc1HI9pG4wTg,0.04,0.05555555555555555,0.9444444444444444,1
vJGLEHyhCs9V-5fAe-xx3w,0.0,0.0,1.0,0
sKIsEeWK1kigG9HNfkPfmg,0.0,0.0,1.0,0
KnlEAQk5dDdQjQS3tos9cw,0.0,0.0,NaN,0
5JttwB3cfxkATSR2RmvLgA,0.0,0.0,1.0,0
1kNsEAhGU8d8xugMuXJGFA,0.0,0.0,1.0,0
J76FnutwAI2PkkB4A-LNwg,0.0,0.0,NaN,0
w8XT23FKowSAR7Lk20J23g,0.0,0.0,NaN,0
N_pxmTwRSoJzDJHpJlZ5iQ,0.04,0.3333333333333333,0.6666666666666666,1
rAfirsvz1RJM9RJDCXWsTw,0.0,0.0,1.0,0
b9Cfa7tkxrl8zuH7yEvEPg,0.0,0.0,1.0,0
eWWuc4pP9W95RftX9PjcHQ,0.0,0.0,1.0,0
Nvpx9fUIAB3oddqgRLEPfg,0.0,0.0,1.0,0
hCHDdEfdv8_pDOqt1r1ccA,0.0,0.0,NaN,0
4Urg4tXL_m6nYsOt34mAeQ,0.04,0.0625,0.9375,1
CkqmyV3UWUd70oM3F-PahQ,0.0,0.0,1.0,0
omYTOVB-NEYOaWPOQcBNYw,0.0,0.0,1.0,0
Ko4y7jIissMR8ZGQlMdpaA,0.08,0.06896551724137931,0.9310344827586207,2
CxDOIDnH8gp9KXzpBHJYXw,0.04,0.022727272727272728,0.9772727272727273,1
ERQXrV4abqYrxvsfbwb8oQ,0.04,0.058823529411764705,0.9411764705882353,1
QozLnf7sjzQ0IRzEAsepKQ,0.04,0.5,0.5,1
Q8xzaz3-OXAxkhtjpFD8jw,0.0,0.0,NaN,0
rx2BRZ6b9EQsfUMK-nxWoA,0.0,0.0,NaN,0
aBXJK7fk2GDhDmgJEKiBeA,0.0,0.0,NaN,0
q6AMn2HPGYVsD31NB1K9xg,0.0,0.0,NaN,0
EjivzO1K8IJP8qCkX9U3qA,0.0,0.0,1.0,0
3Pskc5TXD6WusQZJ3i21Xw,0.0,0.0,1.0,0
4eaCfcwqGxFU_2qvdA_-QQ,0.0,0.0,1.0,0
rK4I1CJLXCQSZIhigdJcnQ,0.0,0.0,NaN,0
vGZjOiKqNunNBIOFxlBFGw,0.0,0.0,1.0,0
UrfdzamoBt0WW9Ifqy7RIw,0.04,0.1,0.9,1
nk82_RFbW378Beuavp9aOQ,0.0,0.0,1.0,0
XNs2G2K0LFMmaP1ceUZQfA,0.0,0.0,1.0,0
eZeBuiVZWT7u3SktO7mv9w,0.08,0.031746031746031744,0.9682539682539683,2
BpNAPKjA2O6rTu5APobHjQ,0.0,0.0,NaN,0
JnPIjvC0cmooNDfsa9BmXg,0.0,0.0,NaN,0
cy7p3OLyDM8guQqc3yeGyg,0.0,0.0,NaN,0
LqET_dyoBSnjdfx8cmzPzQ,0.0,0.0,1.0,0
TvenTNXyYtMNtED0i2tXfA,0.04,0.019230769230769232,0.9807692307692307,1
UgWvxLS9xFvOxLILqxez2Q,0.0,0.0,NaN,0
2Ty2wSzp-qumjUL1dL-1Nw,0.0,0.0,1.0,0
zPadAb9MnwcSHiwcUtAlIg,0.0,0.0,1.0,0
F8I0FAZxzWJjcLoajsYK3Q,0.0,0.0,1.0,0
5sH6Rcahm4R0CdXfSIdOOA,0.0,0.0,1.0,0
iBBLkWtXWzOUUjhT7IqUBA,0.0,0.0,NaN,0
ME52kxq4f7LfxUHg86Cjew,0.0,0.0,NaN,0
sccPVgHWRAww1atzaOfOYQ,0.0,0.0,NaN,0
1kKi-JLBeAGPSe-guSWsCA,0.0,0.0,1.0,0
qM1rRdYScuxvCibTnfidpg,0.04,0.08333333333333333,0.9166666666666666,1
3Ml2JhGnCWjb3Migca1O4A,0.0,0.0,1.0,0
NiCvYagD7M-YcRcam5ZMbg,0.0,0.0,NaN,0
pFCb-1j6oI3TDjr26h2cJQ,0.0,0.0,1.0,0
xVV86BToDOQGxE1gt9MMvg,0.0,0.0,1.0,0
-w6JENytJbsQCqW-jDUWzg,0.0,0.0,NaN,0
HyXK2GNR9i4SWpLQGOqQYQ,0.0,0.0,1.0,0
UBs-A1IL9eB8jg-HXgPWcA,0.0,0.0,1.0,0
gYZlUv_VmsXrcjaTiDAHSQ,0.0,0.0,1.0,0
YSDzb8DnvKozByqBjYiS4w,0.0,0.0,NaN,0
W1pBNUkuskuLM373nQJ0-g,0.0,0.0,1.0,0
ewJ2Ao8ymv_rtPKqood8ng,0.0,0.0,1.0,0
MdxMgdRLjUV2YS_U7LtqTA,0.0,0.0,1.0,0
PfMDMerIdGet_vDYOV8vDA,0.0,0.0,NaN,0
NzlqN1Ca9SW5z780thoiAg,0.0,0.0,1.0,0
n8xs7oUMAU2qt2-xTkUfjg,0.0,0.0,1.0,0
8NmE-WNUMtqzBlbPVuDOcg,0.0,0.0,1.0,0
9sDNyyANgUMNg0RsuR0E7A,0.0,0.0,1.0,0
fm6vvm-T6ojK41Cw6Je3WA,0.0,0.0,1.0,0
4ufUDaBd8pRXce-Q0RtccQ,0.0,0.0,1.0,0
E4pE9TTEtJGxteb4MWD6dg,0.0,0.0,NaN,0
l1VoG-0-bDF-us7xbWxfeg,0.0,0.0,1.0,0
CSA-YFyZWlxPTeAZRJqMWA,0.12,0.2727272727272727,0.7272727272727273,3
vaN-IGQxpRp6SGBpGePSJw,0.0,0.0,NaN,0
JFeQMdvX9H6CPtrDxPF0Yw,0.0,0.0,1.0,0
7cHcDwzMSJMRaI_pgFNeZQ,0.0,0.0,1.0,0
i5jSTSpXJtvM-ExWRttglw,0.0,0.0,1.0,0
YRImPetLwDX4777pcAq4AA,0.0,0.0,1.0,0
u0LXt3Uea_GidxRW1xcsfg,0.0,0.0,1.0,0
tQHPuMvQDT29bZyci2q2Pw,0.0,0.0,1.0,0
QBxRphb2qfjg9mtY3S1BRA,0.04,0.14285714285714285,0.8571428571428571,1
KOHvhD69T7rlnK7zKO2wmA,0.0,0.0,1.0,0
syCxRdiP-0XJenWpJ8L02g,0.0,0.0,1.0,0
7aGalf9mDTNDXFDPdvcqfA,0.0,0.0,1.0,0
zsxwHiAOcLjl7--UFVmpVQ,0.04,0.06666666666666667,0.9333333333333333,1
anKs5ZduICqh30Hd12OY2Q,0.0,0.0,NaN,0
VswgrudhENYcAr8KpE4JOw,0.0,0.0,1.0,0
iYTbvQ1CRUGMrKjQ9EYfZQ,0.04,0.14285714285714285,0.8571428571428571,1
OXDIm9gqgtedByYC_D7Vig,0.0,0.0,NaN,0
yeX7tzZZWCnphQifRJglUg,0.0,0.0,1.0,0
X5KmaGA2fOE8INq4RS43_g,0.0,0.0,1.0,0
HikPdCQGk1mk5JsPjur7Nw,0.0,0.0,NaN,0
mD5_v03iY_sFK2B3Wc0hSA,0.0,0.0,1.0,0
-od707p4FHGul0gte29AoQ,0.0,0.0,1.0,0
LNNQSUtoYEtf0AsGQRwfJQ,0.0,0.0,1.0,0
_h90DPyhfp5048wR9eF92w,0.0,0.0,1.0,0
nYn04MRlJwUhMy3p4iH3ow,0.0,0.0,1.0,0
yVI5J7NGd_WtavM20dBBQw,0.0,0.0,1.0,0
drmTj6FQRWgek_VooTDqZg,0.0,0.0,NaN,0
lqMLVVrwJ0WYuZ5V76rVgw,0.0,0.0,1.0,0
bpWEBrNa3vCDLaTBAfyTBA,0.0,0.0,NaN,0
4KbUaerUBoiUwZGMHKVFxQ,0.0,0.0,1.0,0
ZTKSgba01lWMKT2RUbCGrg,0.0,0.0,NaN,0
nWtHwuTcl-Mu5GL5GB3YBA,0.0,0.0,1.0,0
fxdhXF_ZkHbsQiWlG0nDhA,0.08,0.2222222222222222,0.7777777777777778,2
eSc8pCT0H1ThVV89dfq6Qw,0.04,0.3333333333333333,0.6666666666666666,1
lDtXjw6HWOxQT0owoM_1eA,0.12,0.07894736842105263,0.9210526315789473,3
9fyykvhqSR0BS54JprYh_g,0.04,1.0,0.0,1
uhiY4bYX8ZpFvC3HkGavVQ,0.0,0.0,1.0,0
KYV3TpJiJB2LGN9umfmsHg,0.04,0.14285714285714285,0.8571428571428571,1
OtqdOQ2cwOsO5xwTeBxlsw,0.04,0.3333333333333333,0.6666666666666666,1
i47M8ILWppFSJ44RjCDB5A,0.0,0.0,NaN,0
fM9LC2P8jQrQGGsXKccLQw,0.04,0.0625,0.9375,1
YsQeSdrgdme-Yug2hr1HUw,0.0,0.0,NaN,0
52MlnjkvSLLqKKSRrbrH0w,0.0,0.0,NaN,0
dGx3ECvJ3rz_isz1U5LJJA,0.0,0.0,NaN,0
t8D5N0WUGVkWcPrXZD07Yg,0.0,0.0,1.0,0
Erw46-4d-QIzmj1ULQE0YA,0.0,0.0,1.0,0
sLyFQX2Ipxj0xAdfQtff8w,0.0,0.0,1.0,0
f4f0qnbLkjGnpUvdrtfZzg,0.04,0.06666666666666667,0.9333333333333333,1
qQ4bfJmrfK0iWCZjl8cavQ,0.04,0.06666666666666667,0.9333333333333333,1
eEgeuz6Gg12HZkFZTfbb8A,0.08,0.18181818181818182,0.8181818181818182,2
Ahix-3uCOXmeaTUv0xF_zw,0.0,0.0,NaN,0
iopwkjwc1WnK_-TT9R7l7A,0.0,0.0,1.0,0
WWWWYNDG16P4Pha80srB2g,0.0,0.0,NaN,0
9KS6i_CjljjOuBwhX195KQ,0.0,0.0,NaN,0
-RCD8F7qbsLfzT3k1HtMxg,0.0,0.0,NaN,0
siCkQhJcmmUzOq6qUTCUhA,0.04,0.058823529411764705,0.9411764705882353,1
ma6206bmu-a_Ja7Iv-yRCw,0.0,0.0,1.0,0
ZHim2oPezuAcucPgJiaiQw,0.0,0.0,1.0,0
gS4QCL6j_umAyfJXBGAZJQ,0.0,0.0,1.0,0
MQq_1AlcDWsyNs7Ot8J4OQ,0.0,0.0,NaN,0
JNIQzSzS6GZPv8mPBscJeA,0.0,0.0,1.0,0
_8rzr7qDW5amEsUu1a642w,0.0,0.0,1.0,0
g9MYC0QTNPPmbIdrtdan9A,0.0,0.0,1.0,0
0l3x4EgoWVYdla3CPpAKag,0.0,0.0,1.0,0
TbhyP24zYZqZ2VJZgu1wrg,0.0,0.0,NaN,0
